name;open;high;low;close;volume;marketCap;timestamp
"2798";27628.9697069416;41780.0098418596;27628.9697069416;31859.1191469153;5991289309113.696;8794684609830.878;"2021-05-24T00:00:00.000Z"
"2798";31860.8817614762;48178.1818542508;30669.5956678235;46991.0712357836;6000983510544.065;12848108944680.041;"2021-05-31T00:00:00.000Z"
"2798";46930.3180149942;49013.2729985407;37601.4197281454;43289.1702716353;6714014015940.564;11740189865356.266;"2021-06-07T00:00:00.000Z"
"2798";43215.5725524333;46655.6719382791;35603.8171340754;40099.2893182502;3593441749839.785;10752500929555.434;"2021-06-14T00:00:00.000Z"
"2798";40030.5202744682;40298.6426048315;23182.37424896;35995.3234097346;6199739323215.853;9882512019396.943;"2021-06-21T00:00:00.000Z"
"2798";35940.579024401;40606.1869079089;35061.8672892099;38797.3731390157;3451756043071.357;10545550491686.324;"2021-06-28T00:00:00.000Z"
"2798";38765.6541115386;43387.8944964852;35718.5366137495;36850.2308062743;2863160195097.9956;9920107785344.771;"2021-07-05T00:00:00.000Z"
"2798";36845.131997973;37454.2475685169;29751.4656462367;30564.7386055661;2262253541525.4805;8352636205316.177;"2021-07-12T00:00:00.000Z"
"2798";30472.5703117804;33996.5250958452;25458.9781092664;32453.8223348216;3161032701515.506;8774437768249.69;"2021-07-19T00:00:00.000Z"
"2798";32520.9361207832;42469.6547764634;31226.6618672211;39458.6013500537;5511286348502.396;10759677421721.814;"2021-07-26T00:00:00.000Z"
"2798";39385.110679446;46416.4969210978;37243.8844138819;43171.236623319;4831907949275.788;11831805226913.076;"2021-08-02T00:00:00.000Z"
"2798";43155.9619626577;63500.296027011;41809.2211576573;62472.4621418452;4835460634514.651;17632262484166.117;"2021-08-09T00:00:00.000Z"
"2798";62235.1618674824;96137.7303510593;60968.5146033836;85562.1035984327;22253040080852.44;24265057328512.09;"2021-08-16T00:00:00.000Z"
"2798";85521.5515744095;113725.7920985331;77269.2081116946;109805.0278497172;18174447167356.777;32302013899439.523;"2021-08-23T00:00:00.000Z"
"2798";109659.9678811987;173857.8077345659;109302.9534230354;164198.3850489111;42317632244480.016;48119638778551.67;"2021-08-30T00:00:00.000Z"
"2798";164189.0719709457;251265.3803851723;154847.2885229972;204275.8164497475;74168817306872.61;59180042009156.75;"2021-09-06T00:00:00.000Z"
"2798";204136.3506017182;205268.6070322395;159217.7141967086;180291.5733212517;38391680735155.12;53009549008827.41;"2021-09-13T00:00:00.000Z"
"2798";180619.9435419613;181321.1568530509;137797.8769182966;160152.3677453926;32830393093639.793;47709280658972.04;"2021-09-20T00:00:00.000Z"
"2798";160426.1590427292;208913.3336165642;152344.4211600638;203827.8764178568;24749965971368.93;60666951553849.12;"2021-09-27T00:00:00.000Z"
"2798";204267.74974268;204267.74974268;175813.879463391;177152.2024928833;20490199143942;52377477665150.86;"2021-10-04T00:00:00.000Z"
"2798";176855.1339834997;198029.7845715772;165361.3114669611;188943.8384254615;19659871862940.742;57425711301839.164;"2021-10-11T00:00:00.000Z"
"2798";189243.8997492884;251708.625944456;180142.2303449419;238289.1418368208;32449277188993.082;72035487040082.48;"2021-10-18T00:00:00.000Z"
"2798";238235.570762946;255380.4105229796;209155.5849034013;237765.6566833364;26879106369749.316;71833582571971.61;"2021-10-25T00:00:00.000Z"
"2798";238010.2082719262;307263.3919430496;233601.2922289845;295216.1429944351;30411190458666.688;88770800125429.02;"2021-11-01T00:00:00.000Z"
"2798";295400.233875527;299010.0160404919;258731.438555985;281331.3201598236;23374526248664.676;85429203963932.56;"2021-11-08T00:00:00.000Z"
"2798";281692.2462754593;290240.656331814;222068.1471873746;275333.9657594275;24705882603071.445;82902094150277.34;"2021-11-15T00:00:00.000Z"
"2798";274985.1647171842;276074.6643087671;218088.2758193022;239952.3634507848;20619090251671.15;72636553160283.19;"2021-11-22T00:00:00.000Z"
"2798";240125.2917368585;286106.2270352899;203183.7711414229;231950.5266748819;31111289444545;71723034693528.08;"2021-11-29T00:00:00.000Z"
"2798";232398.9174064111;240421.7793853334;191156.668981591;204818.3792493367;18551063641365.605;63088183133750.23;"2021-12-06T00:00:00.000Z"
"2798";204426.6102861101;224823.0761107996;175998.4315485282;213929.3599108397;21000739878536.64;65533085569539.01;"2021-12-13T00:00:00.000Z"
"2798";213786.4424668572;238168.6804851148;200630.459972657;234729.8630202438;16138264330529.375;72660961826368.69;"2021-12-20T00:00:00.000Z"
"2798";234590.7815051482;242808.9489186769;200295.5764471253;209698.9435815597;14214875401483.805;64671983168593.17;"2021-12-27T00:00:00.000Z"
"2798";209703.0620456806;209703.0620456806;160497.5379336165;168674.1250567193;17026463936411.67;52131537720565.21;"2022-01-03T00:00:00.000Z"
"2798";168667.6790708453;186546.0110784879;156895.9631101618;175978.7155381427;14530806937391.902;55604411117466.04;"2022-01-10T00:00:00.000Z"
"2798";176002.8436187829;176394.5288219196;106483.8578060495;118741.3974884245;18716261829693.33;37296534256377.05;"2022-01-17T00:00:00.000Z"
"2798";118788.2564390082;123933.901150915;97327.9457471039;112860.6193633461;21693040242269.484;35055604198746.273;"2022-01-24T00:00:00.000Z"
"2798";112864.8528301316;141665.4245668059;108469.4154459926;138174.0049461312;22162886447553.36;44192380195649.15;"2022-01-31T00:00:00.000Z"
"2798";138145.7660323236;145628.875230309;110160.027659015;111873.0813546547;17577420735867.498;35507996162723.56;"2022-02-07T00:00:00.000Z"
"2798";111812.5974849115;126089.5617337383;102853.6355649035;108683.4016414143;14841485599184.79;34862772943955.688;"2022-02-14T00:00:00.000Z"
"2798";108661.4114548951;114166.6273801209;92436.4160335333;102458.592719124;23063242775653.14;32725850384000.797;"2022-02-21T00:00:00.000Z"
"2798";102437.096528229;127810.3033791496;102437.096528229;102921.172620226;21914153504154.055;32486092749970.31;"2022-02-28T00:00:00.000Z"
"2798";102934.1799160591;110338.9091797002;96480.0539486133;97632.4136598951;16453744380603.496;31034536463184.85;"2022-03-07T00:00:00.000Z"
"2798";97619.4340112813;114305.9508417246;96813.9646191216;107356.0194706476;17437856771915.463;35112419751873.164;"2022-03-14T00:00:00.000Z"
"2798";107344.0838435437;131481.609820242;105870.8849381977;131218.7727592458;17215389472679.438;42158547894315.02;"2022-03-21T00:00:00.000Z"
"2798";131211.1121119932;174452.9600083387;129269.3947071926;166835.854874692;29859774282359.215;54606913912119.555;"2022-03-28T00:00:00.000Z"
"2798";166818.120195487;167294.3122096096;133413.9058648907;137358.3832059165;19076730176078.34;44659630210514.02;"2022-04-04T00:00:00.000Z"
"2798";137304.9779867261;137482.0386311409;121879.2260132727;123412.5995851347;13319330014232.193;41116072484139.77;"2022-04-11T00:00:00.000Z"
"2798";123410.4511758548;136758.3603017455;117615.697372041;123465.2549865008;12382421292328.312;40685206943922.86;"2022-04-18T00:00:00.000Z"
"2798";123472.2450066601;126938.5064788935;104754.9629494171;113302.5666444222;11638645450372.645;37307916002099.09;"2022-04-25T00:00:00.000Z"
"2798";113303.2646733205;118977.144618588;94649.6432330633;95614.7560654247;12225301704028.893;31869852744920.543;"2022-05-02T00:00:00.000Z"
"2798";95632.9005749937;98225.5878744391;49124.5694862613;75194.2759659163;28085877627144.594;25227563729505.492;"2022-05-09T00:00:00.000Z"
"2798";75184.8849902435;75184.8849902435;61283.5070403117;67221.1969694223;14717267179554.977;22884059127918.004;"2022-05-16T00:00:00.000Z"
"2798";67196.8694229689;68652.4293310827;50518.3199906562;56253.3795889379;14668630707162.416;19429374760813.754;"2022-05-23T00:00:00.000Z"
"2798";56252.1957669896;59453.9670143361;45116.8618925155;48159.6154086066;12115848586927.807;16378784825195.049;"2022-05-30T00:00:00.000Z"
"2798";48185.9830662524;55500.5595632885;39329.2567206163;39329.2567206163;12642229686470.143;13161810004131.986;"2022-06-06T00:00:00.000Z"
"2798";39312.6536448038;45641.1918557818;33652.0692223803;44295.5938111387;18513933225926.574;14998703627521.93;"2022-06-13T00:00:00.000Z"
"2798";44288.6326129868;55272.0012970934;41254.6983769345;50975.8640089914;14389340034454.932;17472934250426.193;"2022-06-20T00:00:00.000Z"
"2798";50977.1593204082;53141.3409000339;40348.8331788559;43364.6129762531;10481049738825.684;14830782055436.312;"2022-06-27T00:00:00.000Z"
"2798";43363.7512602876;51021.7735185283;42195.4858632223;47515.7421455594;10715740730985.04;16457982595474.707;"2022-07-04T00:00:00.000Z"
"2798";47510.0281990251;54037.7481917907;41816.1425097064;50972.3902215176;10378961850175.254;17286539283057.828;"2022-07-11T00:00:00.000Z"
"2798";50975.3380601495;61555.2760557314;50924.6949646748;53731.6725060134;15909009799706.398;18708576303291.832;"2022-07-18T00:00:00.000Z"
"2798";53735.4662243347;60571.2757337062;45656.9118677629;55259.3476163034;16399819670111.162;19231828811265.18;"2022-07-25T00:00:00.000Z"
"2798";55261.1071819585;56296.6106672544;49749.7864278611;52939.1187778467;10815623369165.738;18361915648012.754;"2022-08-01T00:00:00.000Z"
"2798";52944.3972980641;62754.2485663671;51371.9465150774;58498.2718305034;11398357607703.34;20420027412095.63;"2022-08-08T00:00:00.000Z"
"2798";58505.9176401142;61511.7991065659;45897.9306799529;48801.4706192845;11363608247255.932;16611116178543.285;"2022-08-15T00:00:00.000Z"
"2798";48791.5962828024;48791.5962828024;40787.2665801856;40791.9732013234;8566173702482.674;14184271021483.516;"2022-08-22T00:00:00.000Z"
"2798";40794.0835909476;44475.451696897;40479.8027017626;43746.04836286;6115224022577.226;15075773108204.893;"2022-08-29T00:00:00.000Z"
"2798";43747.5074482103;49543.4914326543;42303.4497926457;48255.1781418499;8366599172315.18;16830952258178.197;"2022-09-05T00:00:00.000Z"
"2798";48257.2199605746;53515.3396686596;42929.1931406244;43056.1432691056;10476996997298.756;15178997761509.486;"2022-09-12T00:00:00.000Z"
"2798";43047.4916712149;49368.6013673777;42187.8785127967;46007.0696368795;8711448687511.264;15896979899688.59;"2022-09-19T00:00:00.000Z"
"2798";46008.475091216;50146.4410410195;45654.8297053124;46167.5288932154;9142627691239.01;16210242620710.018;"2022-09-26T00:00:00.000Z"
"2798";46169.5627029457;48537.2097836181;46022.4019810363;46638.3656240438;5963532041627.778;16930521239842.455;"2022-10-03T00:00:00.000Z"
"2798";46637.0277686573;47570.7299323738;40177.7565034604;43496.1356968581;7309983515111.482;15304801930717.312;"2022-10-10T00:00:00.000Z"
"2798";43495.0524997771;44846.860030014;38646.2123558286;41830.0481336665;7136227895907.351;15123484391760.883;"2022-10-17T00:00:00.000Z"
"2798";41833.547627812;47977.0524395621;40405.5729641105;46877.5505775889;10706139962188.69;16902605457415.07;"2022-10-24T00:00:00.000Z"
"2798";46870.5715080683;54127.9765007886;43137.7564284707;45890.3918804711;13349609728338.799;16695233065954.967;"2022-10-31T00:00:00.000Z"
"2798";45883.8802853863;46628.0618200795;17145.0864791668;17299.9116284215;29958887791073.098;6705339381961.688;"2022-11-07T00:00:00.000Z"
"2798";17301.4676004174;19700.425345506;16352.798872177;16419.1633316253;5965479261255.059;5839421578843.188;"2022-11-14T00:00:00.000Z"
"2798";16420.8904746719;19883.5628204414;14991.5268527905;18852.4946649252;4550684095768.577;6866968605715.706;"2022-11-21T00:00:00.000Z"
"2798";18848.9750574296;18848.9750574296;17172.05075086;17836.031299125;2437131669545.9556;6666032232295.336;"2022-11-28T00:00:00.000Z"
"2798";17833.2774152549;18791.055268779;17513.4839868715;17513.4839868715;1915200164731.5103;6394667392276.652;"2022-12-05T00:00:00.000Z"
"2798";17512.1036753849;19286.320867907;15703.5483526058;16260.6659874219;3104742816418.924;5936850872980.21;"2022-12-12T00:00:00.000Z"
"2798";16264.2422971185;16327.317173628;14389.4655352784;14582.263150176;1569297237092.3135;5475632755773.318;"2022-12-19T00:00:00.000Z"
"2798";14581.9912592853;14628.5335195865;10275.8956839226;12595.1492261511;3731368658413.1743;4701327143496.456;"2022-12-26T00:00:00.000Z"
"2798";12596.4731292321;17970.3208253358;12434.1581555862;17953.6159990012;5901840362457.461;6683083392382.328;"2023-01-02T00:00:00.000Z"
"2798";17960.6371622226;30511.5177887408;17960.6371622226;28313.8272654054;13135199315604.105;10628445129948.637;"2023-01-09T00:00:00.000Z"
"2798";28316.0288180964;32512.1174703537;25445.8568200195;29828.9209952688;11323398656174.55;11134684417877.844;"2023-01-16T00:00:00.000Z"
"2798";29827.3903021371;32784.2825021896;27649.3803260098;32143.9618286406;7375893467987.904;11955207578532.354;"2023-01-23T00:00:00.000Z"
"2798";32147.5474564551;32285.8413228821;27844.9127681033;29316.3765276969;6453833440803.794;10766413439617.273;"2023-01-30T00:00:00.000Z"
"2798";29316.6846201583;30291.4780497452;25160.6651777246;27248.7066821981;4818215225696.596;10064367340959.67;"2023-02-06T00:00:00.000Z"
"2798";27244.6630355884;33062.5478889155;25311.0876058251;32191.6150947813;6514127857839.466;11909244928967.15;"2023-02-13T00:00:00.000Z"
"2798";32198.9013912069;34876.2355927973;28454.7208406452;30577.4552266816;6981364505990.268;11399956433749.268;"2023-02-20T00:00:00.000Z"
"2798";30576.9949369055;30793.9427602177;26400.4421776612;27183.6544791145;3304726106892.5513;10544388939070.994;"2023-02-27T00:00:00.000Z"
"2798";27183.432936308;27385.7851042059;21248.8961138853;26822.8746115437;5695603581132.422;10078712262336.459;"2023-03-06T00:00:00.000Z"
"2798";26823.2193069298;29920.7130498095;24836.9890256829;28655.9255864681;7177846878898.295;11092821000901.094;"2023-03-13T00:00:00.000Z"
"2798";28657.507003519;31166.1380911468;26156.1735835553;27180.7348848205;5686575308637.71;10534987681114.213;"2023-03-20T00:00:00.000Z"
"2798";27181.4706058134;28164.9194841354;25362.4545671433;26831.1644302612;3045271596748.439;10263618253923.621;"2023-03-27T00:00:00.000Z"
"2798";26829.9384789876;27981.0736953527;26259.9454131211;26723.2157671705;2363417581090.4683;10291959584711.67;"2023-04-03T00:00:00.000Z"
"2798";26724.2291561459;33081.5513932881;26608.0700391663;33081.5513932881;8366701558802.534;13099671852003.977;"2023-04-10T00:00:00.000Z"
"2798";33082.2740040694;34065.341003825;28027.8602317608;28576.7526224845;4986997923292.609;11004714347314.81;"2023-04-17T00:00:00.000Z"
"2798";28575.8496474464;32021.7990796347;27534.8189371578;30553.1079069831;4225361167291.5527;11944633608344.97;"2023-04-24T00:00:00.000Z"
"2798";30548.4130821994;30605.947154389;28394.3309713406;28789.8275153147;3414298504390.1914;11543163907280.693;"2023-05-01T00:00:00.000Z"
"2798";28741.7893227789;28741.7893227789;26446.9656718798;28130.4170336438;3249341386433.9604;10921336524987.283;"2023-05-08T00:00:00.000Z"
"2798";28130.1894044077;28731.0377466913;25853.1465639584;25986.5856896061;2202333631214.16;10424005543453.4;"2023-05-15T00:00:00.000Z"
"2798";25990.0049378479;27991.8423782721;24936.1757512937;27525.5113666485;2093078281582.5085;10923884706980.812;"2023-05-22T00:00:00.000Z"
"2798";27527.4546253776;29107.0183615044;26878.6356055985;28498.6405819357;2317797780361.8784;11462838289974.926;"2023-05-29T00:00:00.000Z"
"2798";28502.323633906;28885.9537036354;17228.5821293012;20034.8789397783;4995188946364.844;8097995206141.334;"2023-06-05T00:00:00.000Z"
"2798";20032.8902730157;20520.8249003978;18089.485233929;19719.422027631;2517494728907.3916;7939292371174.775;"2023-06-12T00:00:00.000Z"
"2798";19720.1005910509;22829.8891203897;19720.1005910509;22209.9361633156;2538110999876.637;8666476991286.075;"2023-06-19T00:00:00.000Z"
"2798";22207.6684667655;26168.4057834325;20609.6929147684;25606.77829972;4668269807131.606;10206092216184.74;"2023-06-26T00:00:00.000Z"
"2798";25605.2219240146;29093.882856284;24074.0425260553;27718.9417478414;5161657499117.657;11310625482234.006;"2023-07-03T00:00:00.000Z"
"2798";27717.3625971828;38138.2439916622;26830.5605389083;34759.7438706819;9513209984167.457;14317294396147.479;"2023-07-10T00:00:00.000Z"
"2798";34761.8846748111;35903.1556842978;31202.5069421382;31866.2241486593;5019129737778.333;12705124361405.23;"2023-07-17T00:00:00.000Z"
"2798";31864.5581283072;32813.5995366057;29190.9290624342;30893.7550830427;3918881651287.7114;12622689810916.83;"2023-07-24T00:00:00.000Z"
"2798";30894.8003949278;31531.1104699314;29116.6008510907;30235.3503068362;3206176712426.7295;11960133178829.22;"2023-07-31T00:00:00.000Z"
"2798";30234.971380616;33413.9626111541;29421.5743303417;32257.8347791884;3217050317588.5923;12838476115510.809;"2023-08-07T00:00:00.000Z"
"2798";32257.1930409173;33713.0466594868;27202.7952201576;29179.8783011429;3592905283658.174;11810176906864.688;"2023-08-14T00:00:00.000Z"
"2798";29179.8616460771;29179.8616460771;26459.143036085;27534.447990491;2752378059946.418;11366629040847.377;"2023-08-21T00:00:00.000Z"
"2798";27534.6145920945;29105.5225829321;25212.5506514707;25828.9187134205;2594278822351.003;10599335273602.535;"2023-08-28T00:00:00.000Z"
"2798";25827.7381213292;27360.9980460151;23880.3138089551;24386.3464838456;2645252597934.6577;9885219405368.404;"2023-09-04T00:00:00.000Z"
"2798";24383.5092609797;25812.9068354199;23193.3575200421;25035.1967724725;2555049441365.9204;10352873297848.705;"2023-09-11T00:00:00.000Z"
"2798";25036.1967254679;27227.8715846935;24760.258565179;25877.5321907474;1915419802740.8328;10630983221711.875;"2023-09-18T00:00:00.000Z"
"2798";25877.3397549316;33002.6898634676;25506.327877685;32249.2589191257;2612654750487.7183;13148448679209.938;"2023-09-25T00:00:00.000Z"
"2798";32251.2456733395;33581.1920005857;30468.7223909735;31251.5395475215;4023462140165.5273;13028163201723.86;"2023-10-02T00:00:00.000Z"
"2798";31249.5008851576;31576.7413280093;28424.7488673676;29662.0468880065;2396340765101.9956;12267560736320.463;"2023-10-09T00:00:00.000Z"
"2798";29662.8040164556;40702.2528027134;29662.8040164556;39209.3848514309;6779623040798.783;16372452707427.764;"2023-10-16T00:00:00.000Z"
"2798";39513.9381133057;45313.4877292925;38913.2750988017;44514.1692688316;9810522854652.576;18583877774066.023;"2023-10-23T00:00:00.000Z"
"2798";44509.3199232955;62529.2305744058;43814.5842390936;53978.1250769069;17612079913149.805;23494762288680.465;"2023-10-30T00:00:00.000Z"
"2798";53978.0759721911;83719.1728636312;51746.0997230705;74051.8869107236;23031952287782.31;31029726095055.004;"2023-11-06T00:00:00.000Z"
"2798";74086.8717782158;88186.2513223144;68241.6269880539;79580.5182540715;27668566785309.438;34236025463768.16;"2023-11-13T00:00:00.000Z"
"2798";79550.5758992286;79550.5758992286;66818.3294195063;75261.4712479402;14186611077328.258;31637811209133.605;"2023-11-20T00:00:00.000Z"
"2798";75243.4114410845;84622.6493837092;69830.3524707285;81596.4842520808;12987549389675.793;34926190801453.23;"2023-11-27T00:00:00.000Z"
"2798";81593.6398954514;102121.3167873653;77838.5831912992;98419.4272036589;23679245827578.35;41200385548836.4;"2023-12-04T00:00:00.000Z"
"2798";98430.4104243097;102678.4369417474;84972.4831368203;92196.5965765404;22569190809611.008;40009811145410.555;"2023-12-11T00:00:00.000Z"
"2798";92108.4421552377;152519.740905881;87490.5173308823;146158.4492342797;36679873701632.7;62439309659779.24;"2023-12-18T00:00:00.000Z"
"2798";146260.9758149962;162358.8214145919;125874.4246329431;131454.1779828695;37535330362633.57;56620803066009.99;"2023-12-25T00:00:00.000Z"
"2798";131463.2323240631;152957.607738953;115942.5575703731;117326.2594970649;28789742836659.293;49923177620419.96;"2024-01-01T00:00:00.000Z"
"2798";117328.6658346813;140791.4844038351;112623.5916782227;123609.5328472122;31670581118123.082;53509812162024.18;"2024-01-08T00:00:00.000Z"
"2798";123482.6923001707;138453.8975630284;116963.0559171071;121339.5749847756;18643602076593.395;51658574245186.945;"2024-01-15T00:00:00.000Z"
"2798";121413.3824911641;132905.8087276309;105801.6546523574;128272.4128299112;20553703232520.445;55532000744291.97;"2024-01-22T00:00:00.000Z"
